계약번호,판매업체,구매업체,제품구분,배터리종류,계약수량(단위당),개당가격,지급형태,총계약금액,계약보증금,계약일,총지급일
20240313004,고려아연㈜ 온산제련소,주식회사 인터맥,중고배터리,포터,5,"₩13,903,374",일시,"₩69,516,870","₩7,246,874",2024-03-13,2024-04-20
20240220001,(주) 아이윈,우성연합주식회사,중고배터리,SM3,14,"₩18,200,000",일시,"₩254,800,000","₩24,913,493",2024-02-20,2024-04-01
20240817001,성일하이텍(주),한국배터리산업협회,중고배터리,포터,6,"₩18,200,000",일시,"₩109,200,000","₩14,903,467",2024-08-17,2024-09-30
20240419001,한국환경공단,(주)씨알메탈,폐배터리(재활용),코나,6,"₩509,600",일시,"₩3,058,000","₩152,900",2024-04-19,2024-05-02
20220418008,한국환경공단,태형리싸이클링,폐배터리(재활용),쏘울,1,"₩326,700",일시,"₩326,700","₩16,335",2022-04-19,2023-01-04
20240902002,(재)제주테크노파크,주식회사 이알,폐배터리(재활용),SM3,21,"₩190,500",일시,"₩4,000,000","₩200,000",2024-09-11,2024-09-24
20250627001,한국환경공단,한국전지연구조합,폐배터리(재사용),쏘울,1,"₩4,500,000",일시,"₩4,500,000","₩225,000",2025. 6. 3,2022-10-11
20250513001,주식회사디아이씨,선광엘티아이,중고배터리,SM3,14,"₩18,200,000",일시,"₩254,800,000","₩24,004,647",2025-05-13,2025-05-18
20240517005,한국환경공단,부경테크,폐배터리(재사용),SM3,2,"₩145,000",일시,"₩290,000","₩14,500",2024-05-20,2024-05-31
20240716001,한국환경공단,부경테크,폐배터리(재사용),기타,4,"₩219,750",일시,"₩879,000","₩43,950",2024-07-16,2024-07-29
20220401004,한국환경공단,주식회사 시너지,폐배터리(재사용),포터,3,"₩7,067,519",일시,"₩21,202,558","₩1,060,128",2022-03-17,2022-12-08
20240301002,㈜ 에코비트프리텍,한국환경공단,중고배터리,코나,2,"₩7,252,822",선급+잔금,"₩14,505,644","₩1,833,529",2024-03-01,2024-03-09
20240109002,부경테크,(주) 인지이솔루션,중고배터리,스파크,14,"₩822,718",일시,"₩11,518,052","₩919,848",2024-01-09,2024-01-29
20250817002,(주) 아이윈,주식회사 비텍스,중고배터리,SM3,14,"₩18,200,000",일시,"₩254,800,000","₩34,170,390",2025-08-17,2025-09-07
20240610010,한국환경공단,주식회사이브이씨씨,폐배터리(재활용),코나,6,"₩2,000,000",일시,"₩12,000,000","₩600,000",2024-06-12,2024-06-25
20250622003,(주)에이텍모빌리티,주식회사 제이빌텍,중고배터리,스파크,20,"₩12,623,027",분할,"₩252,460,540","₩31,015,067",2025-06-22,2025-06-28
20230125001,한국환경공단,주식회사 시너지,폐배터리(재활용),코나,3,"₩3,535,667",일시,"₩10,607,000","₩530,350",2023-01-26,2025-01-22
20220214005,한국환경공단,주식회사 피엠그로우,폐배터리,니로,10,"₩7,159,291",일시,"₩71,592,910","₩3,579,646",2022-02-16,2023-06-01
20240322005,고려아연㈜ 온산제련소,주식회사 피엠그로우,중고배터리,아이오닉,3,"₩10,072,871",선급+잔금,"₩30,218,613","₩3,707,715",2024-03-22,2024-05-03
20250301002,한국로봇융합연구원,한국화학융합시험연구원,중고배터리,봉고3,7,"₩2,983,625",일시,"₩20,885,375","₩2,438,060",2025-03-01,2025-03-18
20250524002,성일하이텍(주),신오케미칼(주) 안성공장,중고배터리,니로,18,"₩13,428,461",일시,"₩241,712,298","₩19,042,809",2025-05-24,2025-06-30
20250301001,하나기술,굿바이카(주),중고배터리,마프M1,8,"₩620,404",일시,"₩4,963,232","₩446,997",2025-03-01,2025-03-10
20240620001,(주)에이프로,동강대학교,중고배터리,포터,17,"₩5,295,245",분할,"₩90,019,165","₩9,277,515",2024-06-20,2024-07-30
20250810001,태형산업,한국환경공단,중고배터리,볼트,17,"₩12,485,094",일시,"₩212,246,598","₩20,490,396",2025-08-10,2025-08-16
20240902002,(재)제주테크노파크,주식회사 이알,폐배터리(재활용),BlueOn,10,"₩380,960",일시,"₩4,000,000","₩200,000",2024-09-11,2024-09-24
20240907001,고려아연㈜ 온산제련소,주식회사이투지,중고배터리,레이,19,"₩3,541,227",일시,"₩67,283,313","₩8,348,190",2024-09-07,2024-09-27
20250418001,아이에스동서,태형산업,중고배터리,트위지,13,"₩287,954",일시,"₩3,743,402","₩533,109",2025. 4. 2,2025-05-31
20240227001,㈜ 에이치엔티,엠에이치기술개발,중고배터리,SM3,3,"₩14,388,002",선급+잔금,"₩43,164,006","₩3,892,817",2024-02-27,2024-03-17
20241120002,한국환경공단,주식회사 알디솔루션,폐배터리(재활용),레이,9,"₩776,667",일시,"₩6,990,000","₩349,500",2024. 11. ,2023-11-28
20250413001,(주)엠텍정보기술,㈜ 엔에이치리사이텍컴퍼니,중고배터리,쏘울,17,"₩13,476,172",일시,"₩229,094,924","₩20,340,640",2025-04-13,2025-05-01
20230704002,원광전력(주),태형산업,중고배터리,스파크,5,"₩398,638",후불,"₩1,993,190","₩257,625",2023-07-04,2023-07-20
20221116002,한국환경공단,한국전지산업협회,폐배터리,봉고3,4,"₩8,420,000",일시,"₩33,680,000","₩1,684,000",2022-11-21,2023-04-07
20230210002,한국환경공단,한국전지산업협회,폐배터리,코나,1,"₩3,000,000",일시,"₩3,000,000","₩150,000",2023-02-20,2022-04-20
20240301001,㈜ 에코비트프리텍,(주) 민테크,중고배터리,레이,15,"₩9,558,880",선급+잔금,"₩143,383,200","₩17,329,229",2024-03-01,2024-03-28
20240807001,(주) 아이윈,주식회사 인터맥,중고배터리,레이,20,"₩504,804",선급+잔금,"₩10,096,080","₩939,987",2024-08-07,2024-09-04
20240301003,(주)에이텍모빌리티,주식회사 인터맥,중고배터리,쏘울,7,"₩985,568",일시,"₩6,898,976","₩731,924",2024-03-01,2024-03-28
20240117001,(주) 민테크,사) 울산산업기술인력양성협회,중고배터리,코나,5,"₩3,844,715",후불,"₩19,223,575","₩2,416,538",2024-01-18,2024-01-27
20230112001,인선모터스 주식회사,㈜ 이알,중고배터리,SM3,10,"₩816,056",일시,"₩8,160,560","₩574,639",2023-01-12,2023-02-12
20240517003,한국환경공단,에너지머티리얼즈 주식회사,폐배터리(재활용),모델3,2,"₩3,000,000",일시,"₩6,000,000","₩300,000",2024-05-22,2024-06-04
20241029001,주식회사 제이빌텍,엠에이치기술개발,중고배터리,레이,9,"₩13,205,030",일시,"₩118,845,270","₩10,468,337",2024-10-29,2024-11-09
20240916001,(주) 아이윈,태형리싸이클링,중고배터리,레이,8,"₩5,040,153",분할,"₩40,321,224","₩6,012,411",2024-09-16,2024-09-27
20240823002,(주)에이프로,엠에이치기술개발,중고배터리,쏘울,16,"₩13,344,225",일시,"₩213,507,600","₩24,513,690",2024-08-23,2024-09-03
20250117003,한국환경공단,사단법인 한국전기차리빌딩협회,폐배터리(재활용),쏘울,2,"₩741,500",일시,"₩1,483,000","₩74,150",2025. 1. 2,2022-12-07
20240209001,성일하이텍(주),주식회사 비텍스,중고배터리,코나,16,"₩6,883,437",일시,"₩110,134,992","₩15,120,632",2024-02-09,2024-02-27
20240129001,㈜ 에코비트프리텍,하나기술,중고배터리,코나,15,"₩2,406,259",일시,"₩36,093,885","₩3,956,344",2024-01-29,2024-02-22
20240909010,고려아연㈜ 온산제련소,사단법인 한국전기차리빌딩협회,중고배터리,SM3,5,"₩3,460,850",일시,"₩17,304,250","₩1,587,896",2024-09-09,2024-09-16
20250219001,주식회사 삼호인넷,주식회사디아이씨,중고배터리,리프,1,"₩2,031,501",분할,"₩2,031,501","₩257,995",2025. 2. 2,2025-03-21
20250719001,사) 울산산업기술인력양성협회,(주)에이프로,중고배터리,아이오닉,8,"₩513,572",일시,"₩4,108,576","₩500,759",2025-07-19,2025-08-18
20230930004,하나기술,굿바이카(주),중고배터리,볼트,2,"₩5,503,358",분할,"₩11,006,716","₩840,004",2023-09-30,2023-10-25
20220325001,한국환경공단,(주)금일,폐배터리(재활용),코나,9,"₩1,837,667",일시,"₩16,539,000","₩826,950",2022-03-25,2023-09-04
20240921001,고려아연㈜ 온산제련소,(재) 제주테크노파크,중고배터리,볼트,3,"₩2,404,159",일시,"₩7,212,477","₩930,559",2024-09-21,2024-10-03
20250522001,(주) 민테크,(주) 포엔,중고배터리,레이,18,"₩11,711,347",일시,"₩210,804,246","₩24,006,294",2025. 5. 2,2025-06-03
20230811004,한국환경공단,주식회사 알오씨오토시스템,폐배터리(재활용),포터,1,"₩2,200,000",일시,"₩2,200,000","₩110,000",2023-08-17,2025-03-06
20251213001,인선모터스 주식회사,(주)엠텍정보기술,중고배터리,레이,12,"₩868,901",일시,"₩10,426,812","₩749,356",2025-12-13,2025-12-24
20240617001,하나기술,한국화재보험협회 부설 방재시험연구원,중고배터리,니로,10,"₩4,669,108",일시,"₩46,691,080","₩3,612,625",2024-06-17,2024-07-28
20230413001,고려아연㈜ 온산제련소,주식회사 시너지,중고배터리,포터,4,"₩18,200,000",일시,"₩72,800,000","₩10,009,146",2023-04-13,2023-05-21
20250212001,아이에스동서,한국전지산업협회,중고배터리,아이오닉,12,"₩18,200,000",일시,"₩218,400,000","₩20,743,481",2025-02-12,2025-03-10
20250610002,주식회사디아이씨,신오케미칼(주) 안성공장,중고배터리,볼트,9,"₩14,288,811",분할,"₩128,599,299","₩17,911,283",2025-06-10,2025-07-07
20230826001,(주) 민테크,(주)엠텍정보기술,중고배터리,니로,16,"₩1,855,715",일시,"₩29,691,440","₩3,209,576",2023-08-26,2023-09-24
20241001001,인선모터스 주식회사,(주)지에스원,중고배터리,니로,9,"₩11,953,413",분할,"₩107,580,717","₩11,495,740",2024-10-01,2024-10-21
20250610002,주식회사디아이씨,신오케미칼(주) 안성공장,중고배터리,피스,16,"₩513,532",분할,"₩8,216,512","₩721,384",2025-06-10,2025-07-07
20231024002,한국전지연구조합,한국화재보험협회 부설 방재시험연구원,중고배터리,쏘울,3,"₩7,673,473",분할,"₩23,020,419","₩3,276,439",2023-10-24,2023-11-18
20250614002,아이에스동서,부산자동차직업학교,중고배터리,SM3,9,"₩1,832,075",일시,"₩16,488,675","₩1,625,285",2025-06-14,2025-07-15
20240313002,(주)에이프로,주식회사 알디솔루션,중고배터리,코나,12,"₩5,654,206",분할,"₩67,850,472","₩7,058,513",2024-03-13,2024-04-04
20241109001,주식회사 에바싸이클,주식회사 레플러스,중고배터리,BlueOn,20,"₩10,435,778",일시,"₩208,715,560","₩20,116,696",2024-11-09,2024-12-17
20250218002,한국환경공단,사)울산산업기술인력양성협회,폐배터리(재활용),쏘울,1,"₩1,050,000",일시,"₩1,050,000","₩52,500",2025. 2. 2,2023-03-30
20251019001,(주) 비에이에너지,(주)비엠테크,중고배터리,레이,1,"₩10,593,675",일시,"₩10,593,675","₩1,426,935",2025-10-19,2025-10-31
20230930004,하나기술,굿바이카(주),중고배터리,쏘울,6,"₩8,980,447",분할,"₩53,882,682","₩6,716,056",2023-09-30,2023-10-25
20250131001,(주) 민테크,주식회사 레플러스,중고배터리,레이,10,"₩14,129,065",일시,"₩141,290,650","₩11,939,331",2025-01-31,2025-03-02
20230404001,(주)에이프로,주식회사 시너지,중고배터리,아이오닉,2,"₩246,862",일시,"₩493,724","₩34,588",2023-04-04,2023-04-09
20240515001,사단법인 한국전기차리빌딩협회,태산시스템,중고배터리,니로,16,"₩9,079,570",일시,"₩145,273,120","₩19,889,158",2024-05-15,2024-06-19
20250526001,주식회사디아이씨,(주) 인지이솔루션,중고배터리,SM3,3,"₩1,010,667",일시,"₩3,032,001","₩434,003",2025-05-26,2025-06-12
20250114004,한국환경공단,(주)솔라라이트,폐배터리(재사용),아이오닉,9,"₩1,152,778",일시,"₩10,375,000","₩518,750",2025. 1. 1,2024-11-06
20230402001,㈜ 에코비트프리텍,㈜ 엔에이치리사이텍컴퍼니,중고배터리,코나,10,"₩10,157,626",일시,"₩101,576,260","₩8,255,095",2023-04-02,2023-04-12
20230320002,아이에스동서,동강대학교,중고배터리,E-FIIBIRD,12,"₩3,458,176",일시,"₩41,498,112","₩4,833,465",2023-03-20,2023-04-08
20240813001,(주)에이텍모빌리티,(주)에이프로,중고배터리,SM3,6,"₩4,186,141",일시,"₩25,116,846","₩3,089,131",2024-08-13,2024-09-19
20240916001,(주) 아이윈,태형리싸이클링,중고배터리,코나,11,"₩7,719,004",분할,"₩84,909,044","₩8,014,545",2024-09-16,2024-09-27
20240327001,아이에스동서,(주) 비에이에너지,중고배터리,코나,19,"₩2,054,381",일시,"₩39,033,239","₩2,799,415",2024-03-27,2024-05-06
20240909007,한국환경공단,성일하이텍(주),폐배터리(재활용),레이,3,"₩152,007",일시,"₩456,021","₩22,801",2024-09-11,2024-09-27
20250620001,성일하이텍(주),한국환경공단,중고배터리,코나,13,"₩6,774,088",일시,"₩88,063,144","₩6,846,001",2025-06-20,2025-06-30
20220812003,한국환경공단,(주)비젼알앤이,폐배터리(재사용),코나,5,"₩468,600",일시,"₩2,343,000","₩117,150",2022-08-17,2024-10-31
20250430001,한국전지산업협회,(주)비엠테크,중고배터리,볼트,10,"₩12,810,247",일시,"₩128,102,470","₩11,811,030",2025-04-30,2025-05-09
20230517002,한국환경공단,태형리싸이클링,폐배터리(재활용),포터,2,"₩583,000",일시,"₩1,166,000","₩58,300",2023-05-18,2023-06-26
20240509014,(재)제주테크노파크,(주)씨알메탈,폐배터리(재활용),볼트,1,"₩810,000",일시,"₩810,000","₩40,500",2024-05-10,2024-05-23
20230810001,한국환경공단,부경테크,폐배터리(재사용),기타,5,"₩397,400",일시,"₩1,987,000","₩99,350",2023-08-16,2023-11-29
20250108002,에너지머티리얼즈 주식회사,(주) 인지이솔루션,중고배터리,포터,14,"₩13,516,330",일시,"₩189,228,620","₩25,732,771",2025-01-08,2025-02-18
20250424004,한국환경공단,(주)솔라라이트,폐배터리(재사용),SM3,1,"₩990,000",일시,"₩990,000","₩49,500",2025. 4. 2,2023-08-30
20240704001,(주) 아이윈,주식회사 인터맥,중고배터리,볼트,19,"₩10,615,550",분할,"₩201,695,450","₩24,737,408",2024-07-04,2024-07-30
20240919001,(주)에이텍모빌리티,주식회사 에바싸이클,중고배터리,쏘울,18,"₩1,072,688",일시,"₩19,308,384","₩2,061,326",2024-09-19,2024-10-29
20240522002,주식회사 알오씨오토시스템,주식회사 에바싸이클,중고배터리,E-FIIBIRD,3,"₩7,653,392",일시,"₩22,960,176","₩2,845,079",2024-05-22,2024-06-30
20240611005,고려아연㈜ 온산제련소,(주) 솔라라이트,중고배터리,레이,11,"₩12,007,674",일시,"₩132,084,414","₩18,314,525",2024-06-11,2024-06-30
20250210001,아이에스동서,굿바이카 주식회사,중고배터리,레이,6,"₩5,080,300",일시,"₩30,481,800","₩3,918,713",2025-02-10,2025-03-22
20240123001,아이에스동서,성일하이텍(주),중고배터리,아이오닉,14,"₩934,696",일시,"₩13,085,744","₩1,658,563",2024-01-23,2024-02-13
20250306003,주식회사디아이씨,주식회사 제이빌텍,중고배터리,봉고3,18,"₩13,864,448",일시,"₩249,560,064","₩19,201,244",2025-03-06,2025-03-16
20221019001,(재)제주테크노파크,(주)엔에이치리사이텍컴퍼니,폐배터리(재활용),아이오닉,78,"₩118,731",일시,"₩9,261,000","₩463,050",2022-10-21,2025-05-07
20241023001,주식회사디아이씨,㈜ 에코비트프리텍,중고배터리,아이오닉,8,"₩796,269",일시,"₩6,370,152","₩686,041",2024-10-23,2024-11-06
20240117003,한국환경공단,(주)솔라라이트,폐배터리(재사용),쏘울,6,"₩525,000",일시,"₩3,150,000","₩157,500",2024-01-18,2025-05-14
20240418006,한국환경공단,(주)민테크,폐배터리(재활용),코나,1,"₩1,400,000",일시,"₩1,400,000","₩70,000",2024-04-22,2024-05-03
20250327001,인선모터스 주식회사,㈜ 에코비트프리텍,중고배터리,코나,12,"₩14,412,679",분할,"₩172,952,148","₩23,995,073",2025-03-27,2025-04-04
20241125001,하나기술,주식회사이투지,중고배터리,코나,7,"₩5,136,316",분할,"₩35,954,212","₩3,710,594",2024-11-25,2024-12-03
20251019001,(주) 비에이에너지,(주)비엠테크,중고배터리,코나,1,"₩19,630,152",일시,"₩19,630,152","₩2,579,917",2025-10-19,2025-10-31
20241120003,한국환경공단,한국배터리산업협회,폐배터리(재사용),코나,2,"₩11,350,000",일시,"₩22,700,000","₩1,135,000",2024. 11. ,2023-11-07
20240712003,한국환경공단,(주)솔라라이트,폐배터리(재활용),포터,2,"₩900,000",일시,"₩1,800,000","₩90,000",2024-07-17,2024-07-30
20250706002,굿바이카 주식회사,주식회사 알오씨오토시스템,중고배터리,코나,7,"₩4,508,303",선급+잔금,"₩31,558,121","₩3,588,914",2025-07-06,2025-07-17
20240816001,(주)에이프로,주식회사 레플러스,중고배터리,봉고3,2,"₩13,637,531",일시,"₩27,275,062","₩2,389,005",2024-08-16,2024-09-26
