제작사,제원관리번호,차명,연식,제작일자,셀 간 균형,평균전압_OCV_meas,SOC_calc,사용연수(t),캘린더 열화(△Q_cal),사이클 열화(△Q_cyc),SoH_pred(%),취득원가,연간감가비,조정연간감가비,중고거래가격
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-05,정상,3.96,91.11892172,6.286111111,0.050144236,0.089763391,83.7729,"₩24,800,000 ","₩7,794,778 ","₩9,304,653 ","₩15,495,347 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-10,우수,3.96,91.11892172,6.272222222,0.05008881,0.074284586,60.5917,"₩24,800,000 ","₩7,777,556 ","₩12,836,008 ","₩11,963,992 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-08-24,심각,3.82,86.82061113,3.9,0.039496835,0.064563989,79.919,"₩24,800,000 ","₩4,836,000 ","₩6,051,127 ","₩18,748,873 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-21,우수,3.96,91.11892172,6.325,0.050299105,0.179506524,94.2611,"₩24,800,000 ","₩7,843,000 ","₩8,320,505 ","₩16,479,495 "
기아 주식회사,A0110006100551221,니로 EV,2022,2021-07-12,정상,3.82,86.82061113,4.016666667,0.040083247,0.097966586,72.1213,"₩24,800,000 ","₩4,980,667 ","₩6,905,958 ","₩17,894,042 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-07-11,우수,3.96,91.11892172,6.019444444,0.049069112,0.103228773,51.5407,"₩24,800,000 ","₩7,464,111 ","₩14,481,975 ","₩10,318,025 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-08-12,경고,3.96,91.11892172,3.933333333,0.039665266,0.088449334,50.3068,"₩24,800,000 ","₩4,877,333 ","₩9,695,177 ","₩15,104,823 "
기아 주식회사,A0110006100361219,니로 EV,2020,2020-09-04,정상,3.959375,91.1007991,4.872222222,0.044146222,0.093641039,74.1898,"₩24,800,000 ","₩6,041,556 ","₩8,143,378 ","₩16,656,622 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-06,우수,3.653333333,80.36416933,6.366666667,0.050464509,0.086575046,79.0491,"₩24,800,000 ","₩7,894,667 ","₩9,987,042 ","₩14,812,958 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-02-08,우수,3.660208333,80.64025335,6.444444444,0.050771821,0.195440428,63.2226,"₩24,800,000 ","₩7,991,111 ","₩12,639,643 ","₩12,160,357 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-06-12,경고,3.6625,80.73228135,6.1,0.049396356,0.09162114,76.6442,"₩24,800,000 ","₩7,564,000 ","₩9,868,979 ","₩14,931,021 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-23,정상,3.66,80.63188717,6.236111111,0.049944414,0.121857424,86.4903,"₩24,800,000 ","₩7,732,778 ","₩8,940,630 ","₩15,859,370 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-24,우수,3.66,80.63188717,6.233333333,0.049933289,0.056356574,73.293,"₩24,800,000 ","₩7,729,333 ","₩10,545,800 ","₩14,254,200 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-05-06,정상,3.66,80.63188717,4.2,0.040987803,0.021683226,72.1437,"₩24,800,000 ","₩5,208,000 ","₩7,218,926 ","₩17,581,074 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-05-27,정상,3.66,80.63188717,6.141666667,0.049564772,0.068444141,52.9654,"₩24,800,000 ","₩7,615,667 ","₩14,378,569 ","₩10,421,431 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-06-10,우수,3.66,80.63188717,4.105555556,0.040524341,0.030891959,76.8371,"₩24,800,000 ","₩5,090,889 ","₩6,625,561 ","₩18,174,439 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-06-14,정상,3.66,80.63188717,6.094444444,0.049373857,0.124642548,55.4469,"₩24,800,000 ","₩7,557,111 ","₩13,629,456 ","₩11,170,544 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-06-26,정상,3.66,80.63188717,6.061111111,0.049238648,0.10149318,99.3624,"₩24,800,000 ","₩7,515,778 ","₩7,564,006 ","₩17,235,994 "
기아 주식회사,A0110006100151218,니로 EV,2019,2018-10-04,정상,3.655416667,80.44783116,6.788888889,0.052110993,0.154102185,52.2997,"₩24,800,000 ","₩8,418,222 ","₩16,096,120 ","₩8,703,880 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-06-05,경고,4.068541667,94.1667851,6.119444444,0.049475022,0.091097313,98.3473,"₩24,800,000 ","₩7,588,111 ","₩7,715,627 ","₩17,084,373 "
기아 주식회사,A0110006100141218,니로 EV,2019,2018-08-06,정상,4.080208333,94.50151597,6.95,0.052725705,0.195907564,85.5696,"₩24,800,000 ","₩8,618,000 ","₩10,071,334 ","₩14,728,666 "
기아 주식회사,A0110006100551221,니로 EV,2022,2021-05-06,우수,4.080208333,94.50151597,4.2,0.040987803,0.135395098,67.7717,"₩24,800,000 ","₩5,208,000 ","₩7,684,624 ","₩17,115,376 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-02-08,경고,4.080208333,94.50151597,6.444444444,0.050771821,0.084243536,67.88,"₩24,800,000 ","₩7,991,111 ","₩11,772,409 ","₩13,027,591 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-05-22,우수,4.079791667,94.48931309,6.155555556,0.049620784,0.199979887,59.4958,"₩24,800,000 ","₩7,632,889 ","₩12,829,290 ","₩11,970,710 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-02-22,심각,4.08,94.49541453,6.405555556,0.050618398,0.064095392,66.4047,"₩24,800,000 ","₩7,942,889 ","₩11,961,335 ","₩12,838,665 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-21,우수,4.08,94.49541453,6.325,0.050299105,0.103547416,85.4403,"₩24,800,000 ","₩7,843,000 ","₩9,179,509 ","₩15,620,491 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-24,정상,4.08,94.49541453,6.233333333,0.049933289,0.089904526,96.0424,"₩24,800,000 ","₩7,729,333 ","₩8,047,834 ","₩16,752,166 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-05-24,경고,4.08,94.49541453,6.15,0.049598387,0.156583061,65.3975,"₩24,800,000 ","₩7,626,000 ","₩11,660,996 ","₩13,139,004 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-05-24,경고,4.08,94.49541453,6.15,0.049598387,0.083712365,56.9635,"₩24,800,000 ","₩7,626,000 ","₩13,387,520 ","₩11,412,480 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-25,심각,3.826041667,87.02407149,6.230555556,0.049922162,0.150956504,64.3696,"₩24,800,000 ","₩7,725,889 ","₩12,002,388 ","₩12,797,612 "
기아 주식회사,A0110006100321219,니로 EV,2019,2019-08-20,심각,3.823125,86.92584925,5.911111111,0.048625553,0.165515486,77.8938,"₩24,800,000 ","₩7,329,778 ","₩9,409,963 ","₩15,390,037 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-06-20,심각,4.08,94.49541453,6.077777778,0.049306299,0.18261049,88.5701,"₩24,800,000 ","₩7,536,444 ","₩8,509,017 ","₩16,290,983 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-06-20,우수,4.08,94.49541453,6.077777778,0.049306299,0.153070464,68.9411,"₩24,800,000 ","₩7,536,444 ","₩10,931,715 ","₩13,868,285 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-06-03,우수,4.08,94.49541453,6.125,0.049497475,0.074999901,73.1627,"₩24,800,000 ","₩7,595,000 ","₩10,380,973 ","₩14,419,027 "
기아 주식회사,A0110006100551221,니로 EV,2022,2021-06-30,우수,4.08,94.49541453,4.05,0.040249224,0.136722767,55.3212,"₩24,800,000 ","₩5,022,000 ","₩9,077,894 ","₩15,722,106 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-08-01,정상,4.08,94.49541453,5.963888889,0.048842149,0.184676205,50.0708,"₩24,800,000 ","₩7,395,222 ","₩14,769,531 ","₩10,030,469 "
기아 주식회사,A0110006100551221,니로 EV,2022,2021-07-12,우수,4.08,94.49541453,4.016666667,0.040083247,0.164228307,84.4893,"₩24,800,000 ","₩4,980,667 ","₩5,895,027 ","₩18,904,973 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-11-02,심각,4.08,94.49541453,3.711111111,0.038528489,0.07203808,52.4061,"₩24,800,000 ","₩4,601,778 ","₩8,780,996 ","₩16,019,004 "
기아 주식회사,A0110006100141218,니로 EV,2019,2019-02-21,심각,3.84,87.48732239,6.408333333,0.050629372,0.086401873,72.3875,"₩24,800,000 ","₩7,946,333 ","₩10,977,494 ","₩13,822,506 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-15,경고,3.84,87.48732239,6.258333333,0.050033322,0.090761058,94.8911,"₩24,800,000 ","₩7,760,333 ","₩8,178,147 ","₩16,621,853 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-05-22,정상,3.84,87.48732239,6.155555556,0.049620784,0.148230814,72.0646,"₩24,800,000 ","₩7,632,889 ","₩10,591,731 ","₩14,208,269 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-05-29,경고,3.84,87.48732239,6.136111111,0.04954235,0.204906482,67.4375,"₩24,800,000 ","₩7,608,778 ","₩11,282,710 ","₩13,517,290 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-09-01,경고,3.84,87.48732239,3.880555556,0.039398252,0.08598385,83.0094,"₩24,800,000 ","₩4,811,889 ","₩5,796,800 ","₩19,003,200 "
기아 주식회사,A0110006100351219,니로 EV,2020,2020-09-15,심각,3.84,87.48732239,4.841666667,0.044007575,0.039158165,65.4714,"₩24,800,000 ","₩6,003,667 ","₩9,169,907 ","₩15,630,093 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-05-14,정상,3.839791667,87.48046464,6.177777778,0.049710272,0.035292098,81.0929,"₩24,800,000 ","₩7,660,444 ","₩9,446,504 ","₩15,353,496 "
기아 주식회사,A0110006100551221,니로 EV,2022,2021-06-01,경고,3.980208333,91.70488641,4.130555556,0.040647536,0.128124689,90.316,"₩24,800,000 ","₩5,121,889 ","₩5,671,076 ","₩19,128,924 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-02-11,심각,3.98,91.69884554,6.436111111,0.050738983,0.161402975,50.2433,"₩24,800,000 ","₩7,980,778 ","₩15,884,263 ","₩8,915,737 "
기아 주식회사,A0110006100551221,니로 EV,2022,2021-06-30,경고,3.98,91.69884554,4.05,0.040249224,0.104325723,52.533,"₩24,800,000 ","₩5,022,000 ","₩9,559,705 ","₩15,240,295 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-07-04,우수,3.98,91.69884554,6.038888889,0.049148302,0.105110625,81.9948,"₩24,800,000 ","₩7,488,222 ","₩9,132,557 ","₩15,667,443 "
기아 주식회사,A0110006100311219,니로 EV,2019,2019-07-19,우수,3.98,91.69884554,5.997222222,0.048978453,0.094708301,93.0881,"₩24,800,000 ","₩7,436,556 ","₩7,988,728 ","₩16,811,272 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-08-23,정상,3.98,91.69884554,3.902777778,0.039510899,0.068354486,82.256,"₩24,800,000 ","₩4,839,444 ","₩5,883,394 ","₩18,916,606 "
기아 주식회사,A0110006100321219,니로 EV,2019,2019-07-10,정상,3.978958333,91.66864117,6.022222222,0.049080433,0.168959815,69.915,"₩24,800,000 ","₩7,467,556 ","₩10,680,906 ","₩14,119,094 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-07-11,경고,3.679791667,81.43225728,6.019444444,0.049069112,0.157921253,84.8124,"₩24,800,000 ","₩7,464,111 ","₩8,800,731 ","₩15,999,269 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-02-28,경고,3.68,81.44098335,6.383333333,0.050530519,0.13412333,95.4488,"₩24,800,000 ","₩7,915,333 ","₩8,292,753 ","₩16,507,247 "
기아 주식회사,A0110006100551221,니로 EV,2022,2021-07-28,심각,3.68,81.44098335,3.972222222,0.039860869,0.120277571,69.655,"₩24,800,000 ","₩4,925,556 ","₩7,071,360 ","₩17,728,640 "
기아 주식회사,A0110006100551221,니로 EV,2022,2021-07-27,정상,3.68,81.44098335,3.975,0.039874804,0.111651516,78.1073,"₩24,800,000 ","₩4,929,000 ","₩6,310,550 ","₩18,489,450 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-08-26,정상,3.68,81.44098335,5.894444444,0.048556954,0.064997551,91.7086,"₩24,800,000 ","₩7,309,111 ","₩7,969,930 ","₩16,830,070 "
기아 주식회사,A0110006100371219,니로 EV,2020,2019-10-17,우수,3.68,81.44098335,5.752777778,0.047969898,0.195838959,50.0568,"₩24,800,000 ","₩7,133,444 ","₩14,250,700 ","₩10,549,300 "
기아 주식회사,A0110006100311219,니로 EV,2019,2019-07-09,정상,3.853958333,87.94679188,6.025,0.049091751,0.183475791,54.8456,"₩24,800,000 ","₩7,471,000 ","₩13,621,877 ","₩11,178,123 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-08-14,경고,3.856041667,88.01536941,5.927777778,0.048694056,0.161478401,65.8587,"₩24,800,000 ","₩7,350,444 ","₩11,160,932 ","₩13,639,068 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-05,경고,3.862291667,88.22110202,6.369444444,0.050475517,0.106640092,54.6982,"₩24,800,000 ","₩7,898,111 ","₩14,439,435 ","₩10,360,565 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-15,정상,3.86,88.14566673,6.341666667,0.050365332,0.162381691,94.7105,"₩24,800,000 ","₩7,863,667 ","₩8,302,846 ","₩16,497,154 "
기아 주식회사,A0110006100321219,니로 EV,2019,2019-07-10,우수,3.86,88.14566673,6.022222222,0.049080433,0.181491335,87.2606,"₩24,800,000 ","₩7,467,556 ","₩8,557,763 ","₩16,242,237 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-06-11,우수,3.86,88.14566673,4.102777778,0.04051063,0.071514913,79.9126,"₩24,800,000 ","₩5,087,444 ","₩6,366,261 ","₩18,433,739 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-10-18,우수,3.86,88.14566673,3.75,0.038729833,0.015571575,80.575,"₩24,800,000 ","₩4,650,000 ","₩5,771,021 ","₩19,028,979 "
기아 주식회사,A0110006100371219,니로 EV,2020,2020-09-07,심각,3.991875,92.03926119,4.863888889,0.044108452,0.160418097,80.9831,"₩24,800,000 ","₩6,031,222 ","₩7,447,507 ","₩17,352,493 "
기아 주식회사,A0110006100141218,니로 EV,2019,2019-09-23,우수,3.910833333,89.69327568,5.819444444,0.048247049,0.158368583,67.8242,"₩24,800,000 ","₩7,216,111 ","₩10,639,434 ","₩14,160,566 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-06,우수,3.9,89.37209269,6.366666667,0.050464509,0.080223347,89.8502,"₩24,800,000 ","₩7,894,667 ","₩8,786,476 ","₩16,013,524 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-07,우수,3.9,89.37209269,6.363888889,0.050453499,0.108901609,78.9496,"₩24,800,000 ","₩7,891,222 ","₩9,995,266 ","₩14,804,734 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-08,정상,3.9,89.37209269,6.277777778,0.050110988,0.080285182,61.0963,"₩24,800,000 ","₩7,784,444 ","₩12,741,270 ","₩12,058,730 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-08,정상,3.9,89.37209269,6.277777778,0.050110988,0.091150297,98.4284,"₩24,800,000 ","₩7,784,444 ","₩7,908,738 ","₩16,891,262 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-23,우수,3.9,89.37209269,6.236111111,0.049944414,0.083719795,58.4748,"₩24,800,000 ","₩7,732,778 ","₩13,224,120 ","₩11,575,880 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-05-28,우수,3.9,89.37209269,6.138888889,0.049553562,0.065751089,52.2953,"₩24,800,000 ","₩7,612,222 ","₩14,556,226 ","₩10,243,774 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-06-21,정상,3.9,89.37209269,6.075,0.04929503,0.15567492,76.1599,"₩24,800,000 ","₩7,533,000 ","₩9,891,032 ","₩14,908,968 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-07-01,정상,3.9,89.37209269,6.047222222,0.049182201,0.122005147,51.3865,"₩24,800,000 ","₩7,498,556 ","₩14,592,462 ","₩10,207,538 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-07-12,정상,3.594791667,77.82043813,6.016666667,0.049057789,0.151735295,53.4968,"₩24,800,000 ","₩7,460,667 ","₩13,946,005 ","₩10,853,995 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-04,정상,3.613125,78.57747692,6.372222222,0.050486522,0.098891902,84.8153,"₩24,800,000 ","₩7,901,556 ","₩9,316,191 ","₩15,483,809 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-09-06,경고,3.9,89.37209269,3.866666667,0.039327683,0.031034852,54.6086,"₩24,800,000 ","₩4,794,667 ","₩8,780,058 ","₩16,019,942 "
기아 주식회사,A0110006100551221,니로 EV,2022,2021-09-15,경고,3.9,89.37209269,3.841666667,0.03920034,0.083212852,78.1663,"₩24,800,000 ","₩4,763,667 ","₩6,094,272 ","₩18,705,728 "
기아 주식회사,A0110006100141218,니로 EV,2019,2019-04-01,경고,3.6,78.03550597,6.297222222,0.050188533,0.075121946,58.1737,"₩24,800,000 ","₩7,808,556 ","₩13,422,828 ","₩11,377,172 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-05,경고,3.6,78.03550597,6.286111111,0.050144236,0.107961915,82.5777,"₩24,800,000 ","₩7,794,778 ","₩9,439,325 ","₩15,360,675 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-04-19,경고,3.6,78.03550597,4.247222222,0.04121758,0.047960564,84.6763,"₩24,800,000 ","₩5,266,556 ","₩6,219,634 ","₩18,580,366 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-04-06,경고,3.6,78.03550597,4.283333333,0.041392431,0.05634602,70.8017,"₩24,800,000 ","₩5,311,333 ","₩7,501,703 ","₩17,298,297 "
기아 주식회사,A0110006100141218,니로 EV,2019,2019-07-22,우수,3.6,78.03550597,5.988888889,0.048944413,0.087231272,82.7264,"₩24,800,000 ","₩7,426,222 ","₩8,976,847 ","₩15,823,153 "
기아 주식회사,A0110006100141218,니로 EV,2019,2018-09-04,정상,3.6,78.03550597,6.872222222,0.052429847,0.202648819,93.7903,"₩24,800,000 ","₩8,521,556 ","₩9,085,754 ","₩15,714,246 "
기아 주식회사,A0110006100371219,니로 EV,2020,2019-10-17,정상,3.6,78.03550597,5.752777778,0.047969898,0.174607042,65.1393,"₩24,800,000 ","₩7,133,444 ","₩10,951,061 ","₩13,848,939 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-10-22,경고,3.6,78.03550597,5.738888889,0.047911956,0.053561987,72.477,"₩24,800,000 ","₩7,116,222 ","₩9,818,594 ","₩14,981,406 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-10-23,심각,3.6,78.03550597,5.736111111,0.04790036,0.059655456,72.8111,"₩24,800,000 ","₩7,112,778 ","₩9,768,810 ","₩15,031,190 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-08-01,우수,4.117708333,95.60969425,5.963888889,0.048842149,0.050985952,67.0027,"₩24,800,000 ","₩7,395,222 ","₩11,037,200 ","₩13,762,800 "
기아 주식회사,A0110006100141218,니로 EV,2019,2019-07-30,경고,4.123333333,95.78497744,5.966666667,0.048853523,0.156603528,75.1859,"₩24,800,000 ","₩7,398,667 ","₩9,840,498 ","₩14,959,502 "
기아 주식회사,A0110006100141218,니로 EV,2019,2019-09-24,경고,4.118958333,95.64864607,5.816666667,0.048235533,0.161314439,92.0068,"₩24,800,000 ","₩7,212,667 ","₩7,839,276 ","₩16,960,724 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-29,경고,4.12,95.68110592,6.302777778,0.050210667,0.113953245,64.3021,"₩24,800,000 ","₩7,815,444 ","₩12,154,260 ","₩12,645,740 "
기아 주식회사,A0110006100351219,니로 EV,2020,2020-04-06,정상,4.12,95.68110592,5.283333333,0.045971005,0.159358378,79.7272,"₩24,800,000 ","₩6,551,333 ","₩8,217,187 ","₩16,582,813 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-04-08,경고,4.12,95.68110592,6.277777778,0.050110988,0.124557568,72.0663,"₩24,800,000 ","₩7,784,444 ","₩10,801,782 ","₩13,998,218 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-05-22,우수,4.12,95.68110592,6.155555556,0.049620784,0.152150228,71.6322,"₩24,800,000 ","₩7,632,889 ","₩10,655,667 ","₩14,144,333 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-08-24,우수,4.12,95.68110592,3.9,0.039496835,0.021544953,65.7225,"₩24,800,000 ","₩4,836,000 ","₩7,358,211 ","₩17,441,789 "
기아 주식회사,A0110006100151218,니로 EV,2019,2019-03-28,경고,3.873125,88.56059897,6.305555556,0.050221731,0.158635607,75.1466,"₩24,800,000 ","₩7,818,889 ","₩10,404,847 ","₩14,395,153 "
기아 주식회사,A0110006100321219,니로 EV,2019,2019-07-22,심각,4.12,95.68110592,5.988888889,0.048944413,0.165791482,93.1332,"₩24,800,000 ","₩7,426,222 ","₩7,973,765 ","₩16,826,235 "
기아 주식회사,A0110006100531221,니로 EV,2022,2021-08-30,심각,4.12,95.68110592,3.883333333,0.03941235,0.035171818,60.4574,"₩24,800,000 ","₩4,815,333 ","₩7,964,837 ","₩16,835,163 "
